code,product_name,countries,ingredients_text,sugars_100g,nutrition_grade_fr,fat_100g,saturated-fat_100g,salt_100g,fiber_100g,proteins_100g,energy_100g,brands,additives_n,nutrition-score-fr_100g,carbohydrates_100g,pnns_groups_combined
5000159407236,mars,"belgique,danemark,france,allemagne","sucre, sirop de glucose, beurre de cacao, _lait_ entier en poudre, pâte de cacao, huile de tournesol, _lait_ écrémé en poudre, _lactose_, _petit-lait_ en poudre, cacao maigre, beurre concentré (_lait_), extrait de malt d'_orge_, émulsifiant (lécithine de _soja_), sel, matière grasse de palme, blanc d'_oeuf_ en poudre, protéine de _lait_ hydrolysée, extrait naturel de vanille",61.7,E,16.6,8.4,0.3,2.4,4.0,1886.0,mars,1.0,24.0,70.2,snacks sucrés
5000159414197,maltesers,"danemark,france","sucre, _lait_ écrémé en poudre, beurre de cacao, sirop de glucose, extrait de malt d'_orge_, pâte de cacao, beurre concentré (_lait_), lactose, petit-lait en poudre, matière grasse de palme, farine de _blé_, émulsifiant (lécithine de _soja_), poudres à lever (e341, e500, e501), agent d'enrobage (pectine), sel, extrait naturel de vanille. ",51.9,E,24.3,15.2,0.43,0.0,8.3,2094.0,"maltesers,mars",5.0,27.0,61.5,snacks sucrés
5000159417228,celebrations,"france, suisse",unknown,55.2,E,24.4,14.500000000000004,0.39,0.0,5.5,2068.0,mars,0.0,27.0,62.3,snacks sucrés
5000159418546,balisto raisins et noisettes x 2,"france, en:switzerland","biscuit aux céréales complètes 36%, crème au lait, raisins et noisettes, enrobage 39% avec du chocolat au lait 100% pur beurre de cacao 38% sucre, céréales complètes 19% (flocons d'avoine complet, farine de blé complète, farine d'orge complète), raisins secs 6.8%, farine de blé, matière grasse végétale, beurre de cacao, huile de tournesol, lait écrémé en poudre 5.0%, pâte de cacao, lait entier en poudre 2.7%, lactose, noisettes 2.0%, beurre concentré, petit-lait en poudre 2.7%, émulsifiants (lécithine de soja, mono et diglycérides d'acides gras, stéaroyl-2-lactylate de sodium), poudre de yaourt maigre, sel, poudre à lever (carbonate de sodium), extrait naturel de vanille",41.4,E,26.3,11.3,0.635,2.4,7.0,2125.0,"balisto,mars",4.0,23.0,59.1,snacks sucrés
5000159419376,balisto miel et amandes,"france, en:switzerland","sucre, céréales complètes (19%) (flocons d'avoine complet, farine de blé complète, farine d'orge complète), matière grasse végétale, farine de blé, beurre de cacao, huile de tournesol, amandes (5.0%), lait écrémé en poudre (5.0%), pâte de cacao, lait entier en poudre (3.7%), lactose, beurre concentré, préparation à base de miel (miel d'abeilles (1.0%), maltodextrine), petit-lait en poudre, émulsifiants (lécithine de soja, mono- et diglycérides d'acides gras, stéaroyl-2-lactylate de sodium), sel, poudre à lever (carbonate de sodium), arômes naturels",22.55950394804556,D,28.6,8.543285609242194,0.231,0.0,7.5,2182.0,"balisto,mars",4.0,15.584248844546398,56.8,snacks sucrés
5000159446488,m&m's peanut,"france, suisse",unknown,53.3,E,25.6,10.4,0.09,0.0,9.7,2143.0,m&m's,0.0,26.0,58.8,snacks sucrés
5000159451666,twix,"france, en:switzerland","sucre, sirop de glucose, farine de blé, huile de palme, beurre de cacao, lait écrémé en poudre, lactose, graisse de beurre de rimes (du lait), de la poudre de lactosérum doux (de lait), cacao maigre, sel, émulsifiant (lécithine de soja), agent levant (e500), extrait naturel de vanille, (peut contenir: noisettes, mandel, gluten (orge, avoine)).",48.6,E,23.9,13.899999999999999,0.41,2.4,4.5,2071.0,twix,2.0,27.0,64.5,snacks sucrés
5000159451840,m&ms peanut,"france,luxembourg","sucre, cacahuètes, pâte de cacao, lait écrémé en poudre, lactose et protéine de lait, beurre de cacao, matière grasse de palme, beurre concentré (lait), amidon, sirop de glucose, matière grasse de karité, émulsifiant (lécithine de soja), stabilisant (gomme arabique),colorants *, dextrine, agent d'enrobage (cire de carnauba), sel, arômes, huile de noix de coco.(peu contenir noisette,amande).* e100, e120, e133, e160a, e160e, e171.",53.6,E,25.3,10.2,0.089916,0.0,9.8,2139.0,m&m's,8.5,26.0,59.1,snacks sucrés
5000159451864,mars - coeur fondant,"france, en:switzerland","chocolat au lait (sucre, beurre de cacao, lait entier en poudre, pâte de cacao, lactose, petit-lait en poudre, émulsifiant, (lécithine de sojaà, beurre concentré, extrait naturel de vanille), sirop de glucose, sucre, huile de tournesol, lait écrémé en poudre, lactose, beurre concentré, extrait de malt d'orge, sel, peit-lait en poudre, matière grasse végétale, blanc d'oeuf en poudre (0,1%), beurre de cacao, lait entier en poudre, pâte de cacao, protéine de lait hydrolysée, extrait naturel de vanille, émulsifiant (lécithine de soja)",64.3,E,17.2,8.3,0.4064,2.4,3.6,1898.0,mars,1.0,23.0,70.2,snacks sucrés
5000159452595,m&ms peanut,"france, en:switzerland, en:belgium, en:united-kingdom","sucre, _cacahuètes_, pâte de cacao, _lait_ écrémé en poudre, _lactose_ et protéines de _lait_, beurre de cacao, matière grasse de palme, beurre concentré (_lait_), amidon, sirop de glucose, matière grasse de karité, émulsifiant (lécithine de _soja_), stabilisant (gomme arabique), colorants (e100, e120, e133, e160a, e160e, e171), dextrine, agent d'enrobage (cire de carnauba), sel, arômes, huile de noix de coco.",53.3,E,25.6,10.4,0.09,0.0,9.7,2143.0,"mars chocolat france,m&m's",8.5,26.0,58.8,snacks sucrés
5000159459228,twix,"belgium,france,germany,italy,morocco,portugal,serbia,switzerland","sucre, sirop de glucose, farine de _blé_ 17%, matière grasse de palme, beurre de cacao, _lait_ écrémé en poudre, pâte de cacao, lactose, beurre concentré (_lait_), _petit-lait_ en poudre, cacao maigre, sel, émulsifiant (lécithine de _soja_), poudre à lever (e500), extrait naturel de vanille.  ",48.7,E,23.9,13.899999999999999,0.41,0.0,4.5,2071.0,"twix,mars",2.0,27.0,64.5,snacks sucrés
5000159461122,snickers,"belgien,dänemark,luxemburg,marokko,portugal,vereinigtes königreich,vereinigte staaten von amerika,deutschland,frankreich,schweiz","sucre, sirop de glucose, cacahuètes, lait écrémé en poudre, beurre de cacao, pâte de cacao, lactose, huile de tournesol, beurre concentré (lait), petit-lait en poudre, matière grasse de palme, sel, émulsifiant (lécithine de soja), blanc d’œuf en poudre, huile de noix de coco, protéine de lait hydrolysée, extrait naturel de vanille.",51.6,E,22.9,8.4,0.62992,0.0,8.7,2026.0,"snickers,mars",1.0,26.0,60.2,snacks sucrés
5000159461313,twix,"france,portugal","sucre, sirop de glucose, farine de blé (7%), matière grasse de palme, beurre de cacao, lait écrémé en poudre, pâte de cacao, lactose, beurre concentré (lait), petit-lait en poudre, cacao maigre, sel, émulsifiant (lécithine de soja), poudre à lever (e500), extrait naturel de vanille",48.7,E,23.9,13.899999999999999,0.41,0.0,4.5,2071.0,mars,2.0,27.0,64.5,snacks sucrés
5000159474009,milkyway minis,"deutschland, en:france","zucker, glukosesirup, _magermilchpulver_, kakabutter, sonnenblumenöl, kakaomasse, butterreinfett (aus _milch_), _milchzucker_, süßmolkenpulver (aus _milch_), _gerstenmalzextrakt_, salz, emulgator (_sojalecithin_), _hühnerei-trockeneiweiß_, palmfett, _milcheiweißhydrolysat_, natürlicher vanilleextrakt",65.3,E,15.5,7.5,0.57,0.0,3.9,1875.0,milkyway,0.0,24.0,72.4,snacks sucrés
5000159475358,celebrations,"france,allemagne, suisse","sucre, sirop de glucose, beurre de cacao, _lait_ écrémé en poudre, pâte de cacao, beurre concentré (_lait_), _cacahuètes_, _lactose_, matière grasse de palme, noix de coco séchée, farine de _blé_, petit-_lait_ en poudre, huile de tournesol, _lait_ entier en poudre, _lait_ écrémé concentré, émulsifiants (lécithine de _soja_, e471), extrait de m'alt d'_orge_, cacao maigre, sel, humectant (glycérol), blanc d'_oeuf_ en poudre, extrait naturel de vanille, poudres à lever (e341, e500, e501), huile de noix de coco, protéines de _lait_ hydrolysée.",54.7,E,25.0,14.600000000000001,0.39,0.0,5.6,2080.0,"mars,celebrations",6.0,27.0,61.7,snacks sucrés
5000159476263,unknown product,"frankreich,deutschland",unknown,53.7,E,25.4,10.4,0.09,0.0,9.7,2141.0,m&m's,0.0,26.0,59.1,snacks sucrés
5000159476768,unknown product,"france, suisse",unknown,53.3,E,25.6,10.4,0.09,2.4,9.7,2144.0,m&m's,0.0,26.0,58.8,snacks sucrés
5000183510520,finger l'original,"france, en:switzerland",unknown,39.3,E,24.8,13.5,0.4,2.4,6.7,2140.0,cadbury,0.0,21.0,63.599999999999994,snacks sucrés
5000189327290,quality street,"frankreich,deutschland,niederlande","chocolat au lait (sucre, beurre de cacao, lait en poudre entier, pâte de cacao, petit-lait filtré en poudre, émulsifiant : lécithines (lécithine de soja, lécithine de tournesol), matière grasse de lait anhydre (...)",57.5,E,20.0,11.1,0.2,2.4,3.3,1950.0,nestlé,1.0,24.0,68.1,snacks sucrés
5000201487230,dairy milk,"france,royaume-uni","_lait_, sucre, matière grasse de cacao, beurre de cacao, graisse végétale, émulsifiants (e442, e476), arômes.",56.0,E,30.5,18.5,0.23,2.4,7.5,2210.0,cadbury,2.0,27.0,56.5,snacks sucrés
5000396015935, mcvitie's digestive,"australia, en:france","wheat flour (56%), vegetable oil, sugar, wholemeal (13%), partially inverted sugar syrup, raising agents (500, 334, 296), salt. allergen: contains gluten, may be present milk, contains wheat",16.8,E,21.8,10.3,1.065,2.4,6.9,2020.0,mcvitie's,0.0,21.0,62.7,snacks sucrés
5000396020687,mini oréo,"frankreich,deutschland","biscuits cacaotés, fourrés gout vanille (29 %) : farine de blé, sucre, huile végétales (palme, palmiste), cacao maigre en poudre 4.6 %, amidon de blé, sirop de glucose-fructose, poudre à lever (carbonate acide de potassium, carbonate acide d'ammonium, carbonate acide de sodium) sel, émulsifiants (licithine de soja, lécithine de tournesol) arôme de vanille.",37.6,E,20.0,10.0,0.92,2.4,4.8,879.0,"oréo,mondelez",4.0,19.0,68.0,snacks sucrés
5000426171518,after eight,"france,united kingdom","sugar, cocoa mass, glucose syrup, cocoa butter, butterfat, emulsifier (sunflower lecithin), peppermint oil, natural vanilla flavouring, citric acid, stabiliser (invertase) sucre, pâte de cacao, sirop de glucose, beurre de cacao, matière grasse de lait anhydre, émulsifiants (lécithine de soja), huile essentielle de menthe, arôme naturel vanille, acidifiant (acide citrique), enzyme (invertase)",66.7,E,12.9,8.1,0.05,2.4,2.0,1779.0,"nestlé,after eight",3.0,19.0,73.6,snacks sucrés
5010115902941,lyle's golden syrup,"france,united kingdom",partially inverted refiners syrup,78.25,D,0.0,0.0,0.83058,0.0,0.7724999999999995,1380.0,tate & lyle,0.0,17.0,80.5,snacks sucrés
5017397077282,38% milk chocolate with toffee & sea salt,"france,royaume-uni","sugar, cocoa butter, skimmed milk powder, cocoa mass, butterscotch 10% (sugar, glucose syrup, butterfat, salt), butterfat, sea salt, emulsifier: soya lecithin (non gm), vanilla. cocoa solids: 38% minimum in chocolate; milk solids: 16% minimum.",51.2,E,35.5,22.3,0.54102,2.4,5.7,2337.0,divine,0.0,26.0,53.6,snacks sucrés
50183364,fine cut marmelade ,"france, suisse","sirop de glucose et de fructose, citrons (10%), zeste de citron (10%), sucre, agent coagulant, pectine, acide citrique, régulateur d'acidité, citrates de sodium, colorants(complexes cuivre chlorophylline), lutéine",52.8,E,0.0,3.0968349034161515,0.24,0.0,0.7724999999999995,1108.0,l. roses & co ltd,5.0,13.926908825884588,64.9,snacks sucrés
50251094,kitkat,"france, en:denmark, en:switzerland","sucre, farine de blé, beurre de cacao, lait écrémé en poudre, huile de palme, pâte de cacao, beurre pâtissier, petit-lait filtré en poudre, cacao maigre, emulsifiant : lécithine de tournesol, arôme, arôme naturel de vanille, sel, poudre à lever (carbonates de sodium)",49.2,E,27.7,15.5,0.21999956,2.4,6.8,2179.0,nestlé,2.0,24.0,60.0,snacks sucrés
5050083776274,special k biscuit moments cioccolato,"france,italie","farine de _blé_, fourrage au chocolat (33%) (fructose, humectant : glycérol, chocolat (6%) [pâte de cacao, sucre, beurre de cacao, cacao maigre en poudre, émulsifiant (lécithine de _soja_)], dextrose, sirop de glucose, amidon modifié, cacao maigre en poudre, stabilisant (e460, e466), émulsifiant (lécithine de _soja_), arôme], sucre, huile végétale non hydrogénée, maltodextrine, petit-lait en poudre, amidon modifié, émulsifiant (lécithine de _soja_, e472e), sirop de sucre inverti, agent levant (e500, e450, e341), caroube en poudre, _lait_ écrémé en poudre, sel, colorant (e150c, e153), arôme vanille.",28.0,D,9.1,4.0,0.7366,2.4,5.0,1658.0,kellogg's,8.5,14.0,73.0,snacks sucrés
5053827107501,biscuit moments caramel,"belgique,france","farine de _blé_, fourrage au caramel (33%) (fructose, humectant {glycérol}, sirop de glucose, _lait_ concentré sucré {_lait_ partiellement deshydraté, sucre}, dextrose, beurre doux {contient du _lait_}, amidon modifié, gélifiant {pectine}, émulsifiants {lécithine de _soja_, e471}, colorants {caramel ordinaire, paprika}, arômes, correcteur d'acidité {lactate de calcium}, épaississant {gomme de xanthane}), sucre, huiles végétales (tournesol, palme, noix de coco) en proportions variables, maltodextrine, amidon modifié, poudre de _lait_ écrémé, poudre de petit-_lait_, sirop de sucre inverti, émulsifiants (lécithine de _soja_, e472e), poudres à lever (e500, e450, e341), sel, carbonate de calcium, arôme.",28.0,D,9.0,3.8,0.75,2.4,4.8,1609.0,kellogg's,8.5,14.0,73.0,snacks sucrés
5060023974301,cheesecakes au citron,"france, suisse","fromage à la crème entière (23%), (_crème_, eau, poudre de protéine de _lait_, amidon modifié, cultures, sel marin, conservateur (sorbate de potassium)), _crème_ liquide (17%), brisures de biscuit (farine de _blé_ (farine de _blé_, carbonates de calcium, fer, niacine, thiamine), farine complète (_blé_), huile végétale (huile de colza et huile de palme), sucre, sirop de sucre, agents levants (bicarbonate de sodium, bicarbonate d'ammonium), sel), sucre, _oeuf_ entier pasteurisé, sucre démérara, huile végétale (huile de colza et huile de palme), jus de citron (5%), _beurre_ doux, farine de maïs, eau, jaune d'_oeuf_ pasteurisé, zeste de citron (0.4%), amidon de maïs modifié, régulateur d'acidité (acide citrique), conservateurs (sorbate de potassium)",23.6,E,23.6,12.5,0.4,2.4,3.7,1517.0,gü,7.0,20.0,34.0,snacks sucrés
5060023979177,cheesecakes gü-yorkais au spéculos,"france, suisse","_fromage_ à la crème entière (32 %) (_crème_, eau, poudre de protéine de _lait_, amidon modifié, cultures, sel, conservateur (sorbate de potassium)), brisures de biscuit spéculoos (24 %) (farine de _blé_, carbonate de calcium, fer, niacine, thiamine), sucre, huile végétale (huile de colza et huile de palme), sirop de sucre, agents levants (bicarbonate de sodium), sel, cannelle), _crème_ liquide, sucre démérara, _oeuf entier pasteurisé, huile végétale (huile de colza et huile palme), farine de maïs, extrait de vanille bourbon avec grains (0.7%), eau, conservateur (sorbate de potassium), régulateur d'acidité (acide citrique)",22.22,E,22.8,11.8,0.499999999999999,2.4,4.2,1464.0,gü,6.0,19.0,34.0,snacks sucrés
5060367450196,crackers sans gluten sésame et graines de chia,"france,royaume-uni","avoine, millet, riz brun, _graines de sésame_, graines de chia, gomme de xanthane, sel marin, levure sans gluten, vitamine c.",1.0500000000000043,C,18.2,6.5,0.499999999999999,2.4,10.7125,1883.0,mister free'd,2.0,8.0,51.9,snacks sucrés
52017087,senses tropical mix,"france, suisse",unknown,1.0500000000000043,C,3.0999999999999996,2.6,0.1,0.0,0.7724999999999995,879.0,trident,0.0,4.5,57.0,snacks sucrés
5400111050447,brownies chocolat,"france,serbie","sucre, pâte de cacao, beurre de cacao, émulsiﬁant : lécithine de _soja_, arôme naturel de vanille, graisses végétales non hydrogénées (palme, colza, tournesol), sucre, _œufs_, farine de blé (_gluten_), sirop de glucose, stabilisant (glycérol), poudre de cacao maigre, concentré de beurre (_lait_), farine de maïs, sirop de glucose-fructose, sel, arômes naturels, poudre à lever (carbonate acide de sodium), émulsiﬁants (mono- et diglycérides d'acides  gras, lécithine de colza), conservateur (sorbate de potassium).",32.8,E,26.3,14.399999999999999,0.8,2.4,5.2,1954.0,delhaize,5.0,22.0,51.2,snacks sucrés
5400111051598,mini cookies,"france,belgique","20% chocolat noir (sucre, pâte de cacao, beurre de cacao, sirop de glucose, émulsifiant : lécithine de _soja_), farine de _blé_, sucre, 10% chocolat au _lait_ (sucre, beurre de cacao, _lait_ écrémé en poudre, émulsifiant : lécithine de _soja_) huiles végétales (palme, tournesol), farine d'_avoine_, _beurre_, sirop de glucose-fructose, lactose (_lait_), poudres à lever : diphosphate disodique, carbonate de sodium, sel, _œuf_ entier en poudre, arôme, caramel (sucre, sirop de glucose)",38.2,E,25.3,13.0,0.6,2.4,6.2,2100.0,delhaize,3.0,22.0,62.0,snacks sucrés
5400112824702,pains au chocolat (x 6) 270 g - 365,"belgique,france","farine de _blé_, _beurre_ concentré 16,5%, chocolat 16,5% [sucre, pâte de cacao, beurre de cacao, émulsifiant : e322 (_soja_), arôme naturel de vanille], levain (farines de _blé_, de _blé_ malté et de _seigle_, eau, levure), sucre, _oeufs_, levure, émulsifiants : mono et diglycérides d'acides gras, stéaroyl-2-lactylate de sodium, esters polyglycérides d'acides gras, sel, poudre de _lait_ écrémé, protéine de caroube, _gluten_ de blé, épaississant : farine de graines de caroube, arôme naturel, agent de traitement de la farine : acide l-ascorbique, colorant : caroténoïdes.",13.5,D,24.9,16.7,0.899922,2.4,6.7,1846.0,"365,delhaize",6.0,17.0,46.4,snacks sucrés
5400141043433,sirop de poires pommes dattes,"france,belgique",64% jus concentre de fruits cuits (53% poires . 32% pommes . 15% dates ) 35% sucre. gélifiant e440  . jus de citron. préparé 400g de fruits pour 100g teneur totale en sucres : 67g pour 100g ,57.0,C,0.3000000000000007,0.0,0.03,2.4,1.0,1191.0,everydey selection,1.0,9.0,67.3,snacks sucrés
5400141156171,confitourou,"belgique,france","53% purée de fraises, sucre, eau, jus de citron concentré, gélifiant (e440), arôme",35.0,C,0.5,0.10000000000000009,0.05,2.4,0.7724999999999995,879.0,boni,1.0,7.0,38.0,snacks sucrés
5400141193336,massepain déorées garniture en sucre,"belgique,france,luxembourg","96%massepain [53% sucre, 38% amandes, stabilisant (e420i), sirop de glucose, sirop de sucre inverti, conservateur (e200), stabilisant (e1103), colorant (e120), extrait de carthame, arôme], 4% garniture en sucre (sucre, blancs d'oeufs (plein air), eau, épaississant (e414), arôme (vanille), stabilisant (e336), extrait de carthame, colorants (e120, e132,e133).",68.0,D,16.0,2.4000000000000004,0.01,2.4,7.6,1937.0,boni,8.0,12.0,69.0,snacks sucrés
5400247060266,gelée de groseilles rouges,"belgique,france","sirop de glucose-fructose, groseilles rouges, sucre, gélifiant: pectines, correcteur d’acidité: acide citrique. ",53.0,D,0.5,0.10000000000000009,0.01,0.0,0.7724999999999995,1029.0,winny,2.0,12.0,59.0,snacks sucrés
5410001627000,galak le chocolat blanc,"belgique, en:france",unknown,52.7,E,35.9,22.8,0.2,2.4,7.9,2370.0,"nestlé,galak",0.0,27.0,53.0,snacks sucrés
5410018970083,pâte à tartiner kwatta chocolat blanc,"belgique,france","sucre, huile végétale (colza et palme), _lait_ écrémé en poudre 12%, _lactosérum_ en poudre, huile de _beurre_, émulsifiant (lécithine de tournesol), arôme",56.0,E,38.0,11.0,0.25,2.4,4.8,2427.0,kwatta,1.0,28.0,56.0,snacks sucrés
5410038216000,meli choco,"france,belgique","sirop de sucre inverti, chocolat 22% (sucre, masse de cacao, sucre de cacao, émulsifiant (lécithine de soja, vanilline)), lait maigre concentré 20%, graisses végétales (palme), miel 8%, émulsifiant (lécithine de soja), conservateur (sorbate de potassium, acétate de soude)",53.0,E,21.0,12.3,0.06,2.4,3.2,1795.0,meli,3.0,20.0,53.0,snacks sucrés
5410041005707,pim's l'original orange,"belgique,france,suisse","marmelade d'oranges 41% (sirop de glucose-fructose, sucre, pulpe d'orange 4.5%, jus d'orange concentré 1.4% (équivalent jus d'orange 7.8%), pulpe d'orange concentrée 0.6% (équivalent pulpe d'orange 2.6%), gélifiant (pectines), acidifiant (acide citrique), correcteurs d'acidité (citrate de calcium, citrate de sodium), arôme naturel d'orange, épaississant (gomme xanthane)), chocolat 24.9% (sucre, pâte de cacao, beurre de cacao, graisses végétales (illipe, mangue, sal, karité et palme en proportions variables), arôme, émulsifiant (lécithine de _soja_), lactose et protéines de _lait_), farine de _blé_, sucre, _oeufs_, sirop de glucose-fructose, huile de colza, poudre à lever (carbonate acide d'ammonium, diphosphate disodique, carbonate acide de sodium), sel, émulsifiant (lécithine de _soja_). ",49.0,E,12.5,6.1,0.36,2.4,3.5,1675.0,"lu,pim's,mondelez,mondelez international",8.5,19.0,66.0,snacks sucrés
5410041040807,pim's framboise,"belgique,france,maroc,suisse","préparation a la framboise 41% (sirop de glucose-fructose, sucre, pulpe de framboise concentrée 2,4% (équivalent pulpe de framboise 9,8%), pulpe de framboise 1,2%, jus concentré de groseilles 0,5 % (équivalent jus de groseilles 3,6%), correcteurs d'acidité (citrate de sodium, citrate de calcium), acidifiant (acide citrique), gélifiant (pectines), arôme, épaississant (gomme xanthane)), chocolat 24,9% (sucre, pâte de cacao, beurre de cacao, graisses végétales (illipe, mangue, sal, karité et palme en proportions variables), arôme, émulsifiant (lécithine de _soja_), lactose et protéines de _lait_), farine de _blé_, sucre, _œufs_, sirop de glucose-fructose, huile de colza, poudres à lever (carbonate acide d'ammonium, diphosphate disodique, carbonate acide de sodium), sel, émulsifiant (lécithine de _soja_).",49.0,D,12.5,6.1,0.28,2.4,3.6,1675.0,"pim's,lu,kraft foods",8.5,18.0,66.0,snacks sucrés
5410041138603,lulu l'ourson fraise,"belgique, en:france",unknown,34.0,D,10.0,1.6,0.78,2.4,4.7,1525.0,lu,0.0,13.0,64.0,snacks sucrés
